Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
6;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:10:18;09:03:00;09:10:53;00:17:18;00:17:18;00:25:01;00:25:01;00:17:18;00:25:01;00:00:42;00:00:35;Scheduled stop;0;00:08:00;00:07:53;00:18:00;00:18:00;00:25:41;00:25:41;00:18:00;00:18:00;00:25:36;00:25:36;463;−7;0;0;0;0;0
7;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:45:01;08:45:00;08:45:52;;;;;;;00:00:42;00:00:51;Scheduled stop;0;00:00:43;00:00:52;;;;;;;;;;9;0;0;0;0;0
7;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:09:49;09:03:00;09:10:31;00:17:18;00:17:18;00:23:57;00:23:57;00:17:18;00:23:57;00:00:42;00:00:42;Scheduled stop;0;00:07:31;00:07:31;00:18:00;00:18:00;00:24:48;00:24:48;00:18:00;00:18:00;00:24:39;00:24:39;399;0;0;0;0;0;0
8;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:44:53;08:45:00;08:45:19;;;;;;;00:00:42;00:00:26;Scheduled stop;0;00:00:35;00:00:19;;;;;;;;;;−16;0;0;0;0;0
8;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:16:19;09:03:00;09:16:46;00:17:18;00:17:18;00:31:00;00:31:00;00:17:18;00:31:00;00:00:42;00:00:27;Scheduled stop;0;00:14:01;00:13:46;00:18:00;00:18:00;00:31:26;00:31:26;00:18:00;00:18:00;00:31:27;00:31:27;822;−15;0;0;0;0;0
9;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:45:00;08:45:00;08:46:11;;;;;;;00:00:42;00:01:11;Scheduled stop;0;00:00:42;00:01:11;;;;;;;;;;29;0;0;0;0;0
9;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:09:21;09:03:00;09:09:57;00:17:18;00:17:18;00:23:10;00:23:10;00:17:18;00:23:10;00:00:42;00:00:36;Scheduled stop;0;00:07:03;00:06:57;00:18:00;00:18:00;00:24:21;00:24:21;00:18:00;00:18:00;00:23:46;00:23:46;352;−6;0;0;0;0;0
10;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:45:12;08:45:00;08:45:44;;;;;;;00:00:42;00:00:32;Scheduled stop;0;00:00:54;00:00:44;;;;;;;;;;−10;0;0;0;0;0
10;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:12:54;09:03:00;09:13:23;00:17:18;00:17:18;00:27:10;00:27:10;00:17:18;00:27:10;00:00:42;00:00:29;Scheduled stop;0;00:10:36;00:10:23;00:18:00;00:18:00;00:27:42;00:27:42;00:18:00;00:18:00;00:27:39;00:27:39;592;−13;0;0;0;0;0
11;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:45:15;08:45:00;08:46:09;;;;;;;00:00:42;00:00:54;Scheduled stop;0;00:00:57;00:01:09;;;;;;;;;;12;0;0;0;0;0
11;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:17:18;09:03:00;09:17:55;00:17:18;00:17:18;00:31:09;00:31:09;00:17:18;00:31:09;00:00:42;00:00:37;Scheduled stop;0;00:15:00;00:14:55;00:18:00;00:18:00;00:32:03;00:32:03;00:18:00;00:18:00;00:31:46;00:31:46;831;−5;0;0;0;0;0
12;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:45:54;08:45:00;08:46:51;;;;;;;00:00:42;00:00:57;Scheduled stop;0;00:01:36;00:01:51;;;;;;;;;;15;0;0;0;0;0
12;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:11:04;09:03:00;09:11:47;00:17:18;00:17:18;00:24:13;00:24:13;00:17:18;00:24:13;00:00:42;00:00:43;Scheduled stop;0;00:08:46;00:08:47;00:18:00;00:18:00;00:25:10;00:25:10;00:18:00;00:18:00;00:24:56;00:24:56;415;1;0;0;0;0;0
13;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:44:48;08:45:00;08:45:46;;;;;;;00:00:42;00:00:58;Scheduled stop;0;00:00:30;00:00:46;;;;;;;;;;16;0;0;0;0;0
13;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:15:14;09:03:00;09:15:41;00:17:18;00:17:18;00:29:28;00:29:28;00:17:18;00:29:28;00:00:42;00:00:27;Scheduled stop;0;00:12:56;00:12:41;00:18:00;00:18:00;00:30:26;00:30:26;00:18:00;00:18:00;00:29:55;00:29:55;730;−15;0;0;0;0;0
14;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:44:32;08:45:00;08:45:02;;;;;;;00:00:42;00:00:30;Scheduled stop;0;00:00:14;00:00:02;;;;;;;;;;−12;0;0;0;0;0
14;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:11:16;09:03:00;09:11:43;00:17:18;00:17:18;00:26:14;00:26:14;00:17:18;00:26:14;00:00:42;00:00:27;Scheduled stop;0;00:08:58;00:08:43;00:18:00;00:18:00;00:26:44;00:26:44;00:18:00;00:18:00;00:26:41;00:26:41;536;−15;0;0;0;0;0
15;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:44:48;08:45:00;08:45:20;;;;;;;00:00:42;00:00:32;Scheduled stop;0;00:00:30;00:00:20;;;;;;;;;;−10;0;0;0;0;0
15;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:14:35;09:03:00;09:15:17;00:17:18;00:17:18;00:29:15;00:29:15;00:17:18;00:29:15;00:00:42;00:00:42;Scheduled stop;0;00:12:17;00:12:17;00:18:00;00:18:00;00:29:47;00:29:47;00:18:00;00:18:00;00:29:57;00:29:57;717;0;0;0;0;0;0
16;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:44:31;08:45:00;08:45:27;;;;;;;00:00:42;00:00:56;Scheduled stop;0;00:00:13;00:00:27;;;;;;;;;;14;0;0;0;0;0
16;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:14:01;09:03:00;09:14:43;00:17:18;00:17:18;00:28:34;00:28:34;00:17:18;00:28:34;00:00:42;00:00:42;Scheduled stop;0;00:11:43;00:11:43;00:18:00;00:18:00;00:29:30;00:29:30;00:18:00;00:18:00;00:29:16;00:29:16;676;0;0;0;0;0;0
17;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:45:01;08:45:00;08:45:59;;;;;;;00:00:42;00:00:58;Scheduled stop;0;00:00:43;00:00:59;;;;;;;;;;16;0;0;0;0;0
17;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:15:08;09:03:00;09:15:50;00:17:18;00:17:18;00:29:09;00:29:09;00:17:18;00:29:09;00:00:42;00:00:42;Scheduled stop;0;00:12:50;00:12:50;00:18:00;00:18:00;00:30:07;00:30:07;00:18:00;00:18:00;00:29:51;00:29:51;711;0;0;0;0;0;0
18;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:44:55;08:45:00;08:45:36;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:37;00:00:36;;;;;;;;;;−1;0;0;0;0;0
18;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:14:21;09:03:00;09:14:55;00:17:18;00:17:18;00:28:45;00:28:45;00:17:18;00:28:45;00:00:42;00:00:34;Scheduled stop;0;00:12:03;00:11:55;00:18:00;00:18:00;00:29:26;00:29:26;00:18:00;00:18:00;00:29:19;00:29:19;687;−8;0;0;0;0;0
19;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:44:28;08:45:00;08:45:00;;;;;;;00:00:42;00:00:32;Scheduled stop;0;00:00:10;00:00:00;;;;;;;;;;−10;0;0;0;0;0
19;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:16:43;09:03:00;09:17:25;00:17:18;00:17:18;00:31:43;00:31:43;00:17:18;00:31:43;00:00:42;00:00:42;Scheduled stop;0;00:14:25;00:14:25;00:18:00;00:18:00;00:32:15;00:32:15;00:18:00;00:18:00;00:32:25;00:32:25;865;0;0;0;0;0;0
20;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:44:27;08:45:00;08:45:24;;;;;;;00:00:42;00:00:57;Scheduled stop;0;00:00:09;00:00:24;;;;;;;;;;15;0;0;0;0;0
20;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:14:47;09:03:00;09:15:20;00:17:18;00:17:18;00:29:23;00:29:23;00:17:18;00:29:23;00:00:42;00:00:33;Scheduled stop;0;00:12:29;00:12:20;00:18:00;00:18:00;00:30:20;00:30:20;00:18:00;00:18:00;00:29:56;00:29:56;725;−9;0;0;0;0;0
21;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;09:14:17;08:45:00;09:14:54;;;;;;;00:00:42;00:00:37;Scheduled stop;0;00:29:59;00:29:54;;;;;;;;;;−5;0;0;0;0;0
21;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:44:41;09:03:00;09:45:23;00:17:18;00:17:18;00:29:47;00:29:47;00:17:18;00:29:47;00:00:42;00:00:42;Scheduled stop;0;00:42:23;00:42:23;00:18:00;00:18:00;00:30:24;00:30:24;00:18:00;00:18:00;00:30:29;00:30:29;749;0;0;0;0;0;0
22;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:45:33;08:45:00;08:46:21;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:01:15;00:01:21;;;;;;;;;;6;0;0;0;0;0
22;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:13:50;09:03:00;09:14:26;00:17:18;00:17:18;00:27:29;00:27:29;00:17:18;00:27:29;00:00:42;00:00:36;Scheduled stop;0;00:11:32;00:11:26;00:18:00;00:18:00;00:28:17;00:28:17;00:18:00;00:18:00;00:28:05;00:28:05;611;−6;0;0;0;0;0
23;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:44:21;08:45:00;08:45:00;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:03;00:00:00;;;;;;;;;;−3;0;0;0;0;0
23;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:14:51;09:03:00;09:15:33;00:17:18;00:17:18;00:29:51;00:29:51;00:17:18;00:29:51;00:00:42;00:00:42;Scheduled stop;0;00:12:33;00:12:33;00:18:00;00:18:00;00:30:30;00:30:30;00:18:00;00:18:00;00:30:33;00:30:33;753;0;0;0;0;0;0
24;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:44:50;08:45:00;08:45:42;;;;;;;00:00:42;00:00:52;Scheduled stop;0;00:00:32;00:00:42;;;;;;;;;;10;0;0;0;0;0
24;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:16:27;09:03:00;09:17:12;00:17:18;00:17:18;00:30:45;00:30:45;00:17:18;00:30:45;00:00:42;00:00:45;Scheduled stop;0;00:14:09;00:14:12;00:18:00;00:18:00;00:31:37;00:31:37;00:18:00;00:18:00;00:31:30;00:31:30;807;3;0;0;0;0;0
25;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:45:00;08:45:00;08:45:36;;;;;;;00:00:42;00:00:36;Scheduled stop;0;00:00:42;00:00:36;;;;;;;;;;−6;0;0;0;0;0
25;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:07:43;09:03:00;09:08:27;00:17:18;00:17:18;00:22:07;00:22:07;00:17:18;00:22:07;00:00:42;00:00:44;Scheduled stop;0;00:05:25;00:05:27;00:18:00;00:18:00;00:22:43;00:22:43;00:18:00;00:18:00;00:22:51;00:22:51;289;2;0;0;0;0;0
26;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;09:08:04;08:45:00;09:08:54;;;;;;;00:00:42;00:00:50;Scheduled stop;0;00:23:46;00:23:54;;;;;;;;;;8;0;0;0;0;0
26;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:35:57;09:03:00;09:36:39;00:17:18;00:17:18;00:27:03;00:27:03;00:17:18;00:27:03;00:00:42;00:00:42;Scheduled stop;0;00:33:39;00:33:39;00:18:00;00:18:00;00:27:53;00:27:53;00:18:00;00:18:00;00:27:45;00:27:45;585;0;0;0;0;0;0
27;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:44:26;08:45:00;08:45:03;;;;;;;00:00:42;00:00:37;Scheduled stop;0;00:00:08;00:00:03;;;;;;;;;;−5;0;0;0;0;0
27;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:18:05;09:03:00;09:18:32;00:17:18;00:17:18;00:33:02;00:33:02;00:17:18;00:33:02;00:00:42;00:00:27;Scheduled stop;0;00:15:47;00:15:32;00:18:00;00:18:00;00:33:39;00:33:39;00:18:00;00:18:00;00:33:29;00:33:29;944;−15;0;0;0;0;0
28;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:45:15;08:45:00;08:45:55;;;;;;;00:00:42;00:00:40;Scheduled stop;0;00:00:57;00:00:55;;;;;;;;;;−2;0;0;0;0;0
28;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:02:18;09:12:04;09:03:00;09:12:30;00:17:18;00:17:18;00:26:09;00:26:09;00:17:18;00:26:09;00:00:42;00:00:26;Scheduled stop;0;00:09:46;00:09:30;00:18:00;00:18:00;00:26:49;00:26:49;00:18:00;00:18:00;00:26:35;00:26:35;531;−16;0;0;0;0;0
29;0;/Ner (Southbound)/Solna - Älvsjö (1001);1083;1083;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:44:18;08:45:10;08:45:00;08:45:53;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:00:52;00:00:53;;;;;;;;;;1;0;0;0;0;0
