Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
1;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:25:19;06:11:00;06:25:58;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:15:01;00:14:58;;;;;;;;;;−3;0;0;0;0;0
1;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:45:49;06:29:00;06:46:21;00:17:18;00:17:18;00:19:51;00:19:51;00:17:18;00:19:51;00:00:42;00:00:32;Scheduled stop;0;00:17:31;00:17:21;00:18:00;00:18:00;00:20:30;00:20:30;00:18:00;00:18:00;00:20:23;00:20:23;153;−10;0;0;0;0;0
2;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:12:02;06:11:00;06:12:31;;;;;;;00:00:42;00:00:29;Scheduled stop;0;00:01:44;00:01:31;;;;;;;;;;−13;0;0;0;0;0
2;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:28:18;06:29:00;06:29:00;00:17:18;00:17:18;00:15:47;00:15:47;00:17:18;00:15:47;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:18:00;00:18:00;00:16:16;00:16:16;00:18:00;00:18:00;00:16:29;00:16:29;−91;0;0;0;0;0;0
3;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:11:10;06:11:00;06:12:20;;;;;;;00:00:42;00:01:10;Scheduled stop;0;00:00:52;00:01:20;;;;;;;;;;28;0;0;0;0;0
3;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:28:23;06:29:00;06:29:05;00:17:18;00:17:18;00:16:03;00:16:03;00:17:18;00:16:03;00:00:42;00:00:42;Scheduled stop;0;00:00:05;00:00:05;00:18:00;00:18:00;00:17:13;00:17:13;00:18:00;00:18:00;00:16:45;00:16:45;−75;0;0;0;0;0;0
4;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:10:59;06:11:00;06:11:41;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:00:41;00:00:41;;;;;;;;;;0;0;0;0;0;0
4;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:30:01;06:29:00;06:30:39;00:17:18;00:17:18;00:18:20;00:18:20;00:17:18;00:18:20;00:00:42;00:00:38;Scheduled stop;0;00:01:43;00:01:39;00:18:00;00:18:00;00:19:02;00:19:02;00:18:00;00:18:00;00:18:58;00:18:58;62;−4;0;0;0;0;0
5;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:10:44;06:11:00;06:11:40;;;;;;;00:00:42;00:00:56;Scheduled stop;0;00:00:26;00:00:40;;;;;;;;;;14;0;0;0;0;0
5;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:30:18;06:29:00;06:31:00;00:17:18;00:17:18;00:18:38;00:18:38;00:17:18;00:18:38;00:00:42;00:00:42;Scheduled stop;0;00:02:00;00:02:00;00:18:00;00:18:00;00:19:34;00:19:34;00:18:00;00:18:00;00:19:20;00:19:20;80;0;0;0;0;0;0
6;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:10:48;06:11:00;06:11:28;;;;;;;00:00:42;00:00:40;Scheduled stop;0;00:00:30;00:00:28;;;;;;;;;;−2;0;0;0;0;0
6;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:29:28;06:29:00;06:30:06;00:17:18;00:17:18;00:18:00;00:18:00;00:17:18;00:18:00;00:00:42;00:00:38;Scheduled stop;0;00:01:10;00:01:06;00:18:00;00:18:00;00:18:40;00:18:40;00:18:00;00:18:00;00:18:38;00:18:38;42;−4;0;0;0;0;0
7;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:10:33;06:11:00;06:11:26;;;;;;;00:00:42;00:00:53;Scheduled stop;0;00:00:15;00:00:26;;;;;;;;;;11;0;0;0;0;0
7;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:28:26;06:29:00;06:29:00;00:17:18;00:17:18;00:17:00;00:17:00;00:17:18;00:17:00;00:00:42;00:00:34;Scheduled stop;0;00:00:08;00:00:00;00:18:00;00:18:00;00:17:53;00:17:53;00:18:00;00:18:00;00:17:34;00:17:34;−18;−8;0;0;0;0;0
8;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:11:05;06:11:00;06:11:36;;;;;;;00:00:42;00:00:31;Scheduled stop;0;00:00:47;00:00:36;;;;;;;;;;−11;0;0;0;0;0
8;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:31:20;06:29:00;06:31:52;00:17:18;00:17:18;00:19:44;00:19:44;00:17:18;00:19:44;00:00:42;00:00:32;Scheduled stop;0;00:03:02;00:02:52;00:18:00;00:18:00;00:20:15;00:20:15;00:18:00;00:18:00;00:20:16;00:20:16;146;−10;0;0;0;0;0
9;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:10:48;06:11:00;06:11:22;;;;;;;00:00:42;00:00:34;Scheduled stop;0;00:00:30;00:00:22;;;;;;;;;;−8;0;0;0;0;0
9;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:28:37;06:29:00;06:29:13;00:17:18;00:17:18;00:17:15;00:17:15;00:17:18;00:17:15;00:00:42;00:00:36;Scheduled stop;0;00:00:19;00:00:13;00:18:00;00:18:00;00:17:49;00:17:49;00:18:00;00:18:00;00:17:51;00:17:51;−3;−6;0;0;0;0;0
10;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:39:28;06:11:00;06:40:16;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:29:10;00:29:16;;;;;;;;;;6;0;0;0;0;0
10;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;07:14:40;06:29:00;07:15:22;00:17:18;00:17:18;00:34:24;00:34:24;00:17:18;00:34:24;00:00:42;00:00:42;Scheduled stop;0;00:46:22;00:46:22;00:18:00;00:18:00;00:35:12;00:35:12;00:18:00;00:18:00;00:35:06;00:35:06;1026;0;0;0;0;0;0
11;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:11:00;06:11:00;06:11:31;;;;;;;00:00:42;00:00:31;Scheduled stop;0;00:00:42;00:00:31;;;;;;;;;;−11;0;0;0;0;0
11;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:28:28;06:29:00;06:29:06;00:17:18;00:17:18;00:16:57;00:16:57;00:17:18;00:16:57;00:00:42;00:00:38;Scheduled stop;0;00:00:10;00:00:06;00:18:00;00:18:00;00:17:28;00:17:28;00:18:00;00:18:00;00:17:35;00:17:35;−21;−4;0;0;0;0;0
12;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:10:25;06:11:00;06:11:01;;;;;;;00:00:42;00:00:36;Scheduled stop;0;00:00:07;00:00:01;;;;;;;;;;−6;0;0;0;0;0
12;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:28:49;06:29:00;06:29:25;00:17:18;00:17:18;00:17:48;00:17:48;00:17:18;00:17:48;00:00:42;00:00:36;Scheduled stop;0;00:00:31;00:00:25;00:18:00;00:18:00;00:18:24;00:18:24;00:18:00;00:18:00;00:18:24;00:18:24;30;−6;0;0;0;0;0
13;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:11:13;06:11:00;06:11:40;;;;;;;00:00:42;00:00:27;Scheduled stop;0;00:00:55;00:00:40;;;;;;;;;;−15;0;0;0;0;0
13;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:31:14;06:29:00;06:31:46;00:17:18;00:17:18;00:19:34;00:19:34;00:17:18;00:19:34;00:00:42;00:00:32;Scheduled stop;0;00:02:56;00:02:46;00:18:00;00:18:00;00:20:01;00:20:01;00:18:00;00:18:00;00:20:06;00:20:06;136;−10;0;0;0;0;0
14;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:11:12;06:11:00;06:12:00;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:54;00:01:00;;;;;;;;;;6;0;0;0;0;0
14;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:28:32;06:29:00;06:29:19;00:17:18;00:17:18;00:16:32;00:16:32;00:17:18;00:16:32;00:00:42;00:00:47;Scheduled stop;0;00:00:14;00:00:19;00:18:00;00:18:00;00:17:20;00:17:20;00:18:00;00:18:00;00:17:19;00:17:19;−46;5;0;0;0;0;0
15;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:11:13;06:11:00;06:12:01;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:55;00:01:01;;;;;;;;;;6;0;0;0;0;0
15;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:28:18;06:29:00;06:29:00;00:17:18;00:17:18;00:16:17;00:16:17;00:17:18;00:16:17;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:18:00;00:18:00;00:17:05;00:17:05;00:18:00;00:18:00;00:16:59;00:16:59;−61;0;0;0;0;0;0
16;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:11:15;06:11:00;06:12:07;;;;;;;00:00:42;00:00:52;Scheduled stop;0;00:00:57;00:01:07;;;;;;;;;;10;0;0;0;0;0
16;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:28:33;06:29:00;06:29:06;00:17:18;00:17:18;00:16:26;00:16:26;00:17:18;00:16:26;00:00:42;00:00:33;Scheduled stop;0;00:00:15;00:00:06;00:18:00;00:18:00;00:17:18;00:17:18;00:18:00;00:18:00;00:16:59;00:16:59;−52;−9;0;0;0;0;0
17;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:10:34;06:11:00;06:11:33;;;;;;;00:00:42;00:00:59;Scheduled stop;0;00:00:16;00:00:33;;;;;;;;;;17;0;0;0;0;0
17;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:30:06;06:29:00;06:30:41;00:17:18;00:17:18;00:18:33;00:18:33;00:17:18;00:18:33;00:00:42;00:00:35;Scheduled stop;0;00:01:48;00:01:41;00:18:00;00:18:00;00:19:32;00:19:32;00:18:00;00:18:00;00:19:08;00:19:08;75;−7;0;0;0;0;0
18;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:14:04;06:11:00;06:14:37;;;;;;;00:00:42;00:00:33;Scheduled stop;0;00:03:46;00:03:37;;;;;;;;;;−9;0;0;0;0;0
18;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:32:45;06:29:00;06:33:26;00:17:18;00:17:18;00:18:08;00:18:08;00:17:18;00:18:08;00:00:42;00:00:41;Scheduled stop;0;00:04:27;00:04:26;00:18:00;00:18:00;00:18:41;00:18:41;00:18:00;00:18:00;00:18:49;00:18:49;50;−1;0;0;0;0;0
19;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:10:56;06:11:00;06:11:44;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:38;00:00:44;;;;;;;;;;6;0;0;0;0;0
19;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:29:28;06:29:00;06:29:59;00:17:18;00:17:18;00:17:44;00:17:44;00:17:18;00:17:44;00:00:42;00:00:31;Scheduled stop;0;00:01:10;00:00:59;00:18:00;00:18:00;00:18:32;00:18:32;00:18:00;00:18:00;00:18:15;00:18:15;26;−11;0;0;0;0;0
20;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:11:04;06:11:00;06:11:50;;;;;;;00:00:42;00:00:46;Scheduled stop;0;00:00:46;00:00:50;;;;;;;;;;4;0;0;0;0;0
20;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:29:02;06:29:00;06:29:37;00:17:18;00:17:18;00:17:12;00:17:12;00:17:18;00:17:12;00:00:42;00:00:35;Scheduled stop;0;00:00:44;00:00:37;00:18:00;00:18:00;00:17:58;00:17:58;00:18:00;00:18:00;00:17:47;00:17:47;−6;−7;0;0;0;0;0
21;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:10:57;06:11:00;06:11:45;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:39;00:00:45;;;;;;;;;;6;0;0;0;0;0
21;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:28:18;06:29:00;06:29:00;00:17:18;00:17:18;00:16:33;00:16:33;00:17:18;00:16:33;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:18:00;00:18:00;00:17:21;00:17:21;00:18:00;00:18:00;00:17:15;00:17:15;−45;0;0;0;0;0;0
22;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:10:31;06:11:00;06:11:24;;;;;;;00:00:42;00:00:53;Scheduled stop;0;00:00:13;00:00:24;;;;;;;;;;11;0;0;0;0;0
22;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:28:40;06:29:00;06:29:22;00:17:18;00:17:18;00:17:16;00:17:16;00:17:18;00:17:16;00:00:42;00:00:42;Scheduled stop;0;00:00:22;00:00:22;00:18:00;00:18:00;00:18:09;00:18:09;00:18:00;00:18:00;00:17:58;00:17:58;−2;0;0;0;0;0;0
23;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:11:50;06:11:00;06:12:31;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:01:32;00:01:31;;;;;;;;;;−1;0;0;0;0;0
23;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:30:33;06:29:00;06:31:18;00:17:18;00:17:18;00:18:02;00:18:02;00:17:18;00:18:02;00:00:42;00:00:45;Scheduled stop;0;00:02:15;00:02:18;00:18:00;00:18:00;00:18:43;00:18:43;00:18:00;00:18:00;00:18:47;00:18:47;44;3;0;0;0;0;0
24;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:10:39;06:11:00;06:11:25;;;;;;;00:00:42;00:00:46;Scheduled stop;0;00:00:21;00:00:25;;;;;;;;;;4;0;0;0;0;0
24;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:29:34;06:29:00;06:30:07;00:17:18;00:17:18;00:18:09;00:18:09;00:17:18;00:18:09;00:00:42;00:00:33;Scheduled stop;0;00:01:16;00:01:07;00:18:00;00:18:00;00:18:55;00:18:55;00:18:00;00:18:00;00:18:42;00:18:42;51;−9;0;0;0;0;0
25;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:10:49;06:11:00;06:11:26;;;;;;;00:00:42;00:00:37;Scheduled stop;0;00:00:31;00:00:26;;;;;;;;;;−5;0;0;0;0;0
25;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:30:03;06:29:00;06:30:43;00:17:18;00:17:18;00:18:37;00:18:37;00:17:18;00:18:37;00:00:42;00:00:40;Scheduled stop;0;00:01:45;00:01:43;00:18:00;00:18:00;00:19:14;00:19:14;00:18:00;00:18:00;00:19:17;00:19:17;79;−2;0;0;0;0;0
26;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:10:36;06:11:00;06:11:24;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:18;00:00:24;;;;;;;;;;6;0;0;0;0;0
26;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:28:26;06:29:00;06:29:12;00:17:18;00:17:18;00:17:02;00:17:02;00:17:18;00:17:02;00:00:42;00:00:46;Scheduled stop;0;00:00:08;00:00:12;00:18:00;00:18:00;00:17:50;00:17:50;00:18:00;00:18:00;00:17:48;00:17:48;−16;4;0;0;0;0;0
27;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:14:39;06:11:00;06:15:24;;;;;;;00:00:42;00:00:45;Scheduled stop;0;00:04:21;00:04:24;;;;;;;;;;3;0;0;0;0;0
27;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:31:32;06:29:00;06:32:14;00:17:18;00:17:18;00:16:08;00:16:08;00:17:18;00:16:08;00:00:42;00:00:42;Scheduled stop;0;00:03:14;00:03:14;00:18:00;00:18:00;00:16:53;00:16:53;00:18:00;00:18:00;00:16:50;00:16:50;−70;0;0;0;0;0;0
28;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:11:08;06:11:00;06:11:37;;;;;;;00:00:42;00:00:29;Scheduled stop;0;00:00:50;00:00:37;;;;;;;;;;−13;0;0;0;0;0
28;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:28:26;06:29:00;06:29:08;00:17:18;00:17:18;00:16:49;00:16:49;00:17:18;00:16:49;00:00:42;00:00:42;Scheduled stop;0;00:00:08;00:00:08;00:18:00;00:18:00;00:17:18;00:17:18;00:18:00;00:18:00;00:17:31;00:17:31;−29;0;0;0;0;0;0
29;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:10:18;06:10:20;06:11:00;06:11:01;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:02;00:00:01;;;;;;;;;;−1;0;0;0;0;0
29;0;/Ner (Southbound)/Solna - Älvsjö (1001);1005;1005;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:28:18;06:29:08;06:29:00;06:29:37;00:17:18;00:17:18;00:18:07;00:18:07;00:17:18;00:18:07;00:00:42;00:00:29;Scheduled stop;0;00:00:50;00:00:37;00:18:00;00:18:00;00:18:48;00:18:48;00:18:00;00:18:00;00:18:36;00:18:36;49;−13;0;0;0;0;0
